Copyright 1986-2022 Xilinx, Inc. All Rights Reserved.
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2022.2 (lin64) Build 3671981 Fri Oct 14 04:59:54 MDT 2022
| Date         : Tue Dec 26 15:16:06 2023
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_utilization -hierarchical -file /home/binhkieudo/Workspace/Rocket/riscv_framework/fpga/generated-src/chipyard.fpga.arty100t.Arty100THarness.RocketArty100TConfig/obj/report/utilization.txt
| Design       : Arty100THarness
| Device       : xc7a100tcsg324-1
| Speed File   : -1
| Design State : Physopt postRoute
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+------------------------------------------------------------------------------+------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                                   Instance                                   |                                    Module                                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|           dmInner                                                            |                                                           TLDebugModuleInner |        461 |        461 |       0 |    0 |   855 |      0 |      0 |          0 |
|             (dmInner)                                                        |                                                           TLDebugModuleInner |        457 |        457 |       0 |    0 |   852 |      0 |      0 |          0 |
|             hartIsInResetSync_0_debug_hartReset_0                            |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_299 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|               output_chain                                                   |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_300 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|           dmactive_synced_dmInner_io_innerCtrl_sink                          |                                                             AsyncQueueSink_7 |          7 |          7 |       0 |    0 |     8 |      0 |      0 |          0 |
|             (dmactive_synced_dmInner_io_innerCtrl_sink)                      |                                                             AsyncQueueSink_7 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|             io_deq_bits_deq_bits_reg                                         |                                                         ClockCrossingReg_w15 |          5 |          5 |       0 |    0 |     3 |      0 |      0 |          0 |
|             widx_widx_gray                                                   |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_297 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               output_chain                                                   |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_298 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           dmactive_synced_dmactive_synced_dmactiveSync                       |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_279 |          9 |          9 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_296 |          9 |          9 |       0 |    0 |     3 |      0 |      0 |          0 |
|           dmiXing                                                            |                                                          TLAsyncCrossingSink |        172 |        172 |       0 |    0 |    96 |      0 |      0 |          0 |
|             bundleIn_0_d_source                                              |                                                           AsyncQueueSource_7 |          6 |          6 |       0 |    0 |    51 |      0 |      0 |          0 |
|               (bundleIn_0_d_source)                                          |                                                           AsyncQueueSource_7 |          2 |          2 |       0 |    0 |    36 |      0 |      0 |          0 |
|               ridx_ridx_gray                                                 |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_282 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 output_chain                                                 |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_295 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               sink_extend                                                    |                                                           AsyncValidSync_283 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_293 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_294 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               sink_valid                                                     |                                                           AsyncValidSync_284 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_291 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_292 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|               source_valid_0                                                 |                                                           AsyncValidSync_285 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_289 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_290 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               source_valid_1                                                 |                                                           AsyncValidSync_286 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_287 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_288 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             x1_a_sink                                                        |                                                             AsyncQueueSink_6 |        166 |        166 |       0 |    0 |    45 |      0 |      0 |          0 |
|               (x1_a_sink)                                                    |                                                             AsyncQueueSink_6 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               io_deq_bits_deq_bits_reg                                       |                                                         ClockCrossingReg_w55 |        165 |        165 |       0 |    0 |    40 |      0 |      0 |          0 |
|               widx_widx_gray                                                 |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_280 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 output_chain                                                 |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_281 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|         dmOuter                                                              |                                                      TLDebugModuleOuterAsync |         30 |         30 |       0 |    0 |   121 |      0 |      0 |          0 |
|           asource                                                            |                                                        TLAsyncCrossingSource |          6 |          6 |       0 |    0 |    96 |      0 |      0 |          0 |
|             bundleIn_0_d_sink                                                |                                                             AsyncQueueSink_5 |          4 |          4 |       0 |    0 |    51 |      0 |      0 |          0 |
|               (bundleIn_0_d_sink)                                            |                                                             AsyncQueueSink_5 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|               io_deq_bits_deq_bits_reg                                       |                                                         ClockCrossingReg_w43 |          0 |          0 |       0 |    0 |    34 |      0 |      0 |          0 |
|               sink_valid_0                                                   |                                                               AsyncValidSync |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_277 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_278 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               sink_valid_1                                                   |                                                           AsyncValidSync_267 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_275 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_276 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               source_extend                                                  |                                                           AsyncValidSync_268 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                AsyncResetSynchronizerShiftReg_w1_d3_i0_4_273 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_274 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|               source_valid                                                   |                                                           AsyncValidSync_269 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 io_out_sink_valid_0                                          |                                    AsyncResetSynchronizerShiftReg_w1_d3_i0_4 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|                   output_chain                                               |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_272 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|               widx_widx_gray                                                 |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_270 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 output_chain                                                 |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_271 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             x1_a_source                                                      |                                                           AsyncQueueSource_5 |          2 |          2 |       0 |    0 |    45 |      0 |      0 |          0 |
|               (x1_a_source)                                                  |                                                           AsyncQueueSource_5 |          1 |          1 |       0 |    0 |    42 |      0 |      0 |          0 |
|               ridx_ridx_gray                                                 |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_265 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|                 output_chain                                                 |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_266 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           dmOuter                                                            |                                                           TLDebugModuleOuter |          1 |          1 |       0 |    0 |     8 |      0 |      0 |          0 |
|           dmactiveAck_dmactiveAckSync                                        |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_261 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_264 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           dmiBypass                                                          |                                                                  TLBusBypass |         12 |         12 |       0 |    0 |     4 |      0 |      0 |          0 |
|             bar                                                              |                                                               TLBusBypassBar |         12 |         12 |       0 |    0 |     4 |      0 |      0 |          0 |
|           dmiXbar                                                            |                                                                     TLXbar_9 |          5 |          5 |       0 |    0 |     2 |      0 |      0 |          0 |
|           io_innerCtrl_source                                                |                                                           AsyncQueueSource_6 |          7 |          7 |       0 |    0 |     8 |      0 |      0 |          0 |
|             (io_innerCtrl_source)                                            |                                                           AsyncQueueSource_6 |          6 |          6 |       0 |    0 |     5 |      0 |      0 |          0 |
|             ridx_ridx_gray                                                   |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_262 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|               output_chain                                                   |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_263 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|       uartClockDomainWrapper                                                 |                                                            ClockSinkDomain_2 |         97 |         85 |      12 |    0 |   109 |      0 |      0 |          0 |
|         uart_0                                                               |                                                                       TLUART |         97 |         85 |      12 |    0 |   109 |      0 |      0 |          0 |
|           (uart_0)                                                           |                                                                       TLUART |          0 |          0 |       0 |    0 |    29 |      0 |      0 |          0 |
|           intsource                                                          |                                                  IntSyncCrossingSource_1_258 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                                            |                                                       AsyncResetRegVec_w1_i0 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           rxm                                                                |                                                                       UARTRx |         35 |         35 |       0 |    0 |    36 |      0 |      0 |          0 |
|           rxq                                                                |                                                                     Queue_75 |         17 |         11 |       6 |    0 |     7 |      0 |      0 |          0 |
|             (rxq)                                                            |                                                                     Queue_75 |          9 |          9 |       0 |    0 |     7 |      0 |      0 |          0 |
|             ram_ext                                                          |                                                            ram_combMem_0_260 |          8 |          2 |       6 |    0 |     0 |      0 |      0 |          0 |
|           txm                                                                |                                                                       UARTTx |         28 |         28 |       0 |    0 |    29 |      0 |      0 |          0 |
|           txq                                                                |                                                                 Queue_75_259 |         16 |         10 |       6 |    0 |     7 |      0 |      0 |          0 |
|             (txq)                                                            |                                                                 Queue_75_259 |          8 |          8 |       0 |    0 |     7 |      0 |      0 |          0 |
|             ram_ext                                                          |                                                                ram_combMem_0 |          8 |          2 |       6 |    0 |     0 |      0 |      0 |          0 |
|     system_debug_systemjtag_reset_catcher                                    |                                                         ResetCatchAndSync_d3 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|       io_sync_reset_chain                                                    |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_257 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|         output_chain                                                         |                                AsyncResetSynchronizerPrimitiveShiftReg_d3_i0 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|   dutWrangler                                                                |                                                                ResetWrangler |          5 |          5 |       0 |    0 |    20 |      0 |      0 |          0 |
|     bundleOut_3_reset_catcher                                                |                          ResetCatchAndSync_d3_Arty100THarness_UNIQUIFIED_251 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|       io_sync_reset_chain                                                    |       AsyncResetSynchronizerShiftReg_w1_d3_i0_Arty100THarness_UNIQUIFIED_255 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|         output_chain                                                         | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_256 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|     debounced_debounce                                                       |                                                      AsyncResetRegVec_w13_i0 |          4 |          4 |       0 |    0 |    13 |      0 |      0 |          0 |
|     deglitched_deglitch                                                      |                                                                AsyncResetReg |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|     x1_reset_catcher                                                         |                          ResetCatchAndSync_d3_Arty100THarness_UNIQUIFIED_252 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|       io_sync_reset_chain                                                    |       AsyncResetSynchronizerShiftReg_w1_d3_i0_Arty100THarness_UNIQUIFIED_253 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|         output_chain                                                         | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_254 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|   fpga_power_on                                                              |                                                         PowerOnResetFPGAOnly |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|   harnessBinderReset_catcher                                                 |                              ResetCatchAndSync_d3_Arty100THarness_UNIQUIFIED |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|     io_sync_reset_chain                                                      |           AsyncResetSynchronizerShiftReg_w1_d3_i0_Arty100THarness_UNIQUIFIED |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|       output_chain                                                           | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_250 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|   harnessSysPLLNode                                                          |                                                            harnessSysPLLNode |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|     inst                                                                     |                                                    harnessSysPLLNode_clk_wiz |          0 |          0 |       0 |    0 |     0 |      0 |      0 |          0 |
|   mig                                                                        |                                                            XilinxArty100TMIG |       8598 |       6923 |    1472 |  203 |  8214 |      0 |      0 |          0 |
|     axi4asource                                                              |                                                      AXI4AsyncCrossingSource |        144 |        144 |       0 |    0 |  1377 |      0 |      0 |          0 |
|       bundleIn_0_b_sink                                                      |                                                             AsyncQueueSink_4 |         29 |         29 |       0 |    0 |    24 |      0 |      0 |          0 |
|         (bundleIn_0_b_sink)                                                  |                                                             AsyncQueueSink_4 |          2 |          2 |       0 |    0 |     8 |      0 |      0 |          0 |
|         io_deq_bits_deq_bits_reg                                             |                                                          ClockCrossingReg_w6 |         25 |         25 |       0 |    0 |     4 |      0 |      0 |          0 |
|         widx_widx_gray                                                       |                                  AsyncResetSynchronizerShiftReg_w4_d3_i0_245 |          2 |          2 |       0 |    0 |    12 |      0 |      0 |          0 |
|           output_chain                                                       | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_246 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_1                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_247 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_2                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_248 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_3                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_249 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|       bundleIn_0_r_sink                                                      |                                                             AsyncQueueSink_3 |         77 |         77 |       0 |    0 |    89 |      0 |      0 |          0 |
|         (bundleIn_0_r_sink)                                                  |                                                             AsyncQueueSink_3 |          0 |          0 |       0 |    0 |     8 |      0 |      0 |          0 |
|         io_deq_bits_deq_bits_reg                                             |                                                         ClockCrossingReg_w71 |         73 |         73 |       0 |    0 |    69 |      0 |      0 |          0 |
|         widx_widx_gray                                                       |                                  AsyncResetSynchronizerShiftReg_w4_d3_i0_240 |          4 |          4 |       0 |    0 |    12 |      0 |      0 |          0 |
|           output_chain                                                       | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_241 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_1                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_242 |          1 |          1 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_2                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_243 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_3                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_244 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|       x1_ar_source                                                           |                                                           AsyncQueueSource_2 |         12 |         12 |       0 |    0 |   330 |      0 |      0 |          0 |
|         (x1_ar_source)                                                       |                                                           AsyncQueueSource_2 |          4 |          4 |       0 |    0 |   312 |      0 |      0 |          0 |
|         ridx_ridx_gray                                                       |                                  AsyncResetSynchronizerShiftReg_w4_d3_i0_229 |          0 |          0 |       0 |    0 |    12 |      0 |      0 |          0 |
|           output_chain                                                       | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_236 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_1                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_237 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_2                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_238 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_3                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_239 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|         sink_extend                                                          |                                AsyncValidSync_Arty100THarness_UNIQUIFIED_230 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           io_out_sink_valid_0                                                |     AsyncResetSynchronizerShiftReg_w1_d3_i0_4_Arty100THarness_UNIQUIFIED_234 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_235 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|         sink_valid                                                           |                                AsyncValidSync_Arty100THarness_UNIQUIFIED_231 |          8 |          8 |       0 |    0 |     3 |      0 |      0 |          0 |
|           io_out_sink_valid_0                                                |     AsyncResetSynchronizerShiftReg_w1_d3_i0_4_Arty100THarness_UNIQUIFIED_232 |          8 |          8 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_233 |          8 |          8 |       0 |    0 |     3 |      0 |      0 |          0 |
|       x1_aw_source                                                           |                                                       AsyncQueueSource_2_212 |         11 |         11 |       0 |    0 |   330 |      0 |      0 |          0 |
|         (x1_aw_source)                                                       |                                                       AsyncQueueSource_2_212 |          9 |          9 |       0 |    0 |   312 |      0 |      0 |          0 |
|         ridx_ridx_gray                                                       |                                  AsyncResetSynchronizerShiftReg_w4_d3_i0_218 |          2 |          2 |       0 |    0 |    12 |      0 |      0 |          0 |
|           output_chain                                                       | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_225 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_1                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_226 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_2                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_227 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_3                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_228 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|         source_valid_0                                                       |                                AsyncValidSync_Arty100THarness_UNIQUIFIED_219 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           io_out_sink_valid_0                                                |     AsyncResetSynchronizerShiftReg_w1_d3_i0_4_Arty100THarness_UNIQUIFIED_223 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_224 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|         source_valid_1                                                       |                                AsyncValidSync_Arty100THarness_UNIQUIFIED_220 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           io_out_sink_valid_0                                                |     AsyncResetSynchronizerShiftReg_w1_d3_i0_4_Arty100THarness_UNIQUIFIED_221 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             output_chain                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_222 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|       x1_w_source                                                            |                                                           AsyncQueueSource_4 |         15 |         15 |       0 |    0 |   604 |      0 |      0 |          0 |
|         (x1_w_source)                                                        |                                                           AsyncQueueSource_4 |         13 |         13 |       0 |    0 |   592 |      0 |      0 |          0 |
|         ridx_ridx_gray                                                       |                                  AsyncResetSynchronizerShiftReg_w4_d3_i0_213 |          2 |          2 |       0 |    0 |    12 |      0 |      0 |          0 |
|           output_chain                                                       | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_214 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_1                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_215 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_2                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_216 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|           output_chain_3                                                     | AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_Arty100THarness_UNIQUIFIED_217 |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|     buffer                                                                   |                                          TLBuffer_Arty100THarness_UNIQUIFIED |        167 |         35 |     132 |    0 |     6 |      0 |      0 |          0 |
|       bundleIn_0_d_q                                                         |                                           Queue_1_Arty100THarness_UNIQUIFIED |         62 |         10 |      52 |    0 |     3 |      0 |      0 |          0 |
|         (bundleIn_0_d_q)                                                     |                                           Queue_1_Arty100THarness_UNIQUIFIED |         10 |         10 |       0 |    0 |     3 |      0 |      0 |          0 |
|         ram_ext                                                              |                                     ram_combMem_5_Arty100THarness_UNIQUIFIED |         52 |          0 |      52 |    0 |     0 |      0 |      0 |          0 |
|       x1_a_q                                                                 |                                             Queue_Arty100THarness_UNIQUIFIED |        105 |         25 |      80 |    0 |     3 |      0 |      0 |          0 |
|         (x1_a_q)                                                             |                                             Queue_Arty100THarness_UNIQUIFIED |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|         ram_ext                                                              |                                    ram_combMem_14_Arty100THarness_UNIQUIFIED |        103 |         23 |      80 |    0 |     0 |      0 |      0 |          0 |
|     deint                                                                    |                                                            AXI4Deinterleaver |       1418 |        554 |     864 |    0 |   181 |      0 |      0 |          0 |
|       (deint)                                                                |                                                            AXI4Deinterleaver |         20 |         20 |       0 |    0 |    69 |      0 |      0 |          0 |
|       qs_queue_0                                                             |                                                                      Queue_4 |         61 |          7 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_0)                                                         |                                                                      Queue_4 |          6 |          6 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_211 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_1                                                             |                                                                  Queue_4_182 |         60 |          6 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_1)                                                         |                                                                  Queue_4_182 |          5 |          5 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_210 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_10                                                            |                                                                  Queue_4_183 |         59 |          5 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_10)                                                        |                                                                  Queue_4_183 |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_209 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_11                                                            |                                                                  Queue_4_184 |        135 |         81 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_11)                                                        |                                                                  Queue_4_184 |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_208 |        131 |         77 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_12                                                            |                                                                  Queue_4_185 |         59 |          5 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_12)                                                        |                                                                  Queue_4_185 |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_207 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_13                                                            |                                                                  Queue_4_186 |         60 |          6 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_13)                                                        |                                                                  Queue_4_186 |          5 |          5 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_206 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
|       qs_queue_14                                                            |                                                                  Queue_4_187 |         59 |          5 |      54 |    0 |     7 |      0 |      0 |          0 |
|         (qs_queue_14)                                                        |                                                                  Queue_4_187 |          4 |          4 |       0 |    0 |     7 |      0 |      0 |          0 |
|         ram_ext                                                              |                                                            ram_combMem_6_205 |         55 |          1 |      54 |    0 |     0 |      0 |      0 |          0 |
